Tran ID,Cat,Item,Qty,Unit Price
46905,fruits,grapes,1,3.2
46916,legumes,lentils,1,1.73
46916,legumes,black-eyed peas,3,8.23
46916,legumes,lentils,2,1.73
46935,vegetables,broccoli,5,2.18
46935,legumes,chickpeas,4,5.12
46935,legumes,black-eyed peas,4,8.23
46936,fruits,bananas,3,6.72
46936,legumes,lentils,3,1.73
46936,legumes,navy beans,1,0.24
46939,legumes,black-eyed peas,3,8.23
46939,vegetables,carrots,2,6.05
46950,vegetables,carrots,1,6.05
46950,legumes,chickpeas,2,5.12
46950,fruits,oranges,2,9.44
46950,legumes,chickpeas,2,5.12
46961,,,3,6.05
46961,legumes,,5,1.73
46969,legumes,navy beans,3,0.24
46969,fruits,grapes,5,3.2
46969,vegetables,lettuce,4,9.11
46969,vegetables,potatos,4,1.97
46973,vegetables,potatos,2,1.97
46973,fruits,apples,2,9.6
46973,legumes,black-eyed peas,2,8.23
46973,legumes,chickpeas,4,5.12
46974,fruits,oranges,5,9.44
46974,vegetables,broccoli,1,2.18
46985,fruits,grapes,3,3.2
46993,legumes,lentils,3,1.73
46993,fruits,grapes,5,3.2
46996,fruits,apples,5,9.6
46996,legumes,navy beans,3,0.24
47018,vegetables,potatos,2,1.97
47027,fruits,grapes,2,3.2
47038,fruits,grapes,1,3.2
47038,fruits,bananas,1,6.72
47038,fruits,grapes,4,3.2
47038,vegetables,potatos,5,1.97
47042,fruits,bananas,4,6.72
47052,vegetables,lettuce,2,9.11
47052,vegetables,carrots,5,6.05
47052,vegetables,broccoli,1,2.18
47052,vegetables,broccoli,2,2.18
47055,vegetables,broccoli,2,2.18
47061,vegetables,broccoli,5,2.18
47061,vegetables,broccoli,4,2.18
47070,legumes,navy beans,4,0.24
47070,fruits,apples,1,9.6
47070,fruits,apples,1,9.6
47072,fruits,grapes,3,3.2
47074,fruits,apples,4,9.6
47074,legumes,black-eyed peas,2,8.23
47074,fruits,apples,3,9.6
47074,fruits,oranges,4,9.44
47092,legumes,chickpeas,2,5.12
47102,fruits,oranges,5,9.44
47102,vegetables,lettuce,3,9.11
47102,fruits,bananas,3,6.72
47102,legumes,lentils,5,1.73
47110,fruits,oranges,1,9.44
47110,legumes,black-eyed peas,5,8.23
47110,fruits,oranges,4,9.44
47110,legumes,navy beans,2,0.24
47126,fruits,oranges,3,9.44
47126,vegetables,lettuce,3,9.11
47126,legumes,navy beans,3,0.24
47127,legumes,black-eyed peas,3,8.23
47127,legumes,navy beans,2,0.24
47127,legumes,navy beans,1,0.24
47127,legumes,chickpeas,1,5.12
47136,legumes,chickpeas,1,5.12
47143,fruits,bananas,5,6.72
47143,legumes,lentils,3,1.73
47143,legumes,lentils,1,1.73
47149,fruits,grapes,5,3.2
47149,vegetables,lettuce,5,9.11
47152,fruits,bananas,3,6.72
47152,vegetables,lettuce,2,9.11
47158,vegetables,lettuce,1,9.11
47167,Vegetables,Lettuce,3,
47167,,APPLES,3,9.6
47175,vegetables,potatos,2,1.97
47175,vegetables,broccoli,4,2.18
47175,vegetables,carrots,2,6.05
47175,legumes,lentils,1,1.73
47181,legumes,lentils,4,1.73
47189,vegetables,potatos,2,1.97
47205,fruits,apples,2,9.6
47205,vegetables,broccoli,3,2.18
47215,vegetables,potatos,1,1.97
47215,vegetables,broccoli,2,2.18
47241,legumes,black-eyed peas,4,8.23
47241,vegetables,broccoli,2,2.18
47241,vegetables,carrots,1,6.05
47254,legumes,chickpeas,3,5.12
47265,legumes,lentils,2,1.73
47265,fruits,oranges,3,9.44
47265,fruits,grapes,1,3.2
47265,vegetables,carrots,2,6.05
47270,fruits,bananas,2,6.72
47270,fruits,oranges,4,9.44
47270,vegetables,potatos,1,1.97
47273,vegetables,broccoli,1,2.18
47273,fruits,bananas,3,6.72
47273,fruits,oranges,4,9.44
47282,vegetables,potatos,2,1.97
47282,vegetables,lettuce,3,9.11
47282,vegetables,potatos,5,1.97
47293,vegetables,broccoli,5,2.18
47298,legumes,lentils,4,1.73
47298,fruits,bananas,5,6.72
47298,vegetables,broccoli,5,2.18
47325,legumes,black-eyed peas,4,8.23
47330,legumes,black-eyed peas,1,8.23
47330,legumes,lentils,4,1.73
47330,legumes,black-eyed peas,3,8.23
47348,vegetables,broccoli,2,2.18
47348,fruits,oranges,5,9.44
47348,vegetables,carrots,4,6.05
47351,vegetables,potatos,5,1.97
47351,fruits,bananas,5,6.72
47361,vegetables,lettuce,1,9.11
47361,vegetables,potatos,2,1.97
47361,vegetables,carrots,5,6.05
47361,fruits,oranges,2,9.44
47380,vegetables,carrots,2,6.05
47380,legumes,navy beans,3,0.24
47387,fruits,apples,2,9.6
47387,vegetables,broccoli,2,2.18
47387,legumes,lentils,5,1.73
47387,fruits,apples,5,9.6
47397,vegetables,potatos,5,1.97
47397,vegetables,broccoli,2,2.18
47414,vegetables,broccoli,3,2.18
47414,vegetables,carrots,5,6.05
47414,vegetables,carrots,5,6.05
47425,vegetables,lettuce,1,9.11
47425,fruits,oranges,2,9.44
47425,legumes,black-eyed peas,4,8.23
47425,vegetables,broccoli,2,2.18
47428,vegetables,broccoli,5,2.18
47428,vegetables,potatos,4,1.97
47428,legumes,black-eyed peas,3,8.23
47431,fruits,apples,1,9.6
47431,vegetables,carrots,1,6.05
47431,vegetables,carrots,3,6.05
47437,legumes,lentils,4,1.73
47437,legumes,navy beans,3,0.24
47437,legumes,chickpeas,3,5.12
47448,vegetables,lettuce,2,9.11
47448,legumes,chickpeas,5,5.12
47448,legumes,chickpeas,5,5.12
47459,vegetables,potatos,5,1.97
47459,fruits,apples,2,9.6
47468,vegetables,broccoli,2,2.18
47468,fruits,oranges,4,9.44
47476,fruits,apples,2,9.6
47482,vegetables,carrots,1,6.05
47482,legumes,chickpeas,1,5.12
47482,legumes,black-eyed peas,3,8.23
47482,fruits,grapes,4,3.2
47493,fruits,grapes,3,3.2
47493,vegetables,carrots,5,6.05
47493,fruits,apples,5,9.6
47493,legumes,navy beans,3,0.24
47500,fruits,oranges,1,9.44
47500,legumes,chickpeas,3,5.12
47500,fruits,oranges,5,9.44
47513,legumes,lentils,3,1.73
47513,legumes,chickpeas,5,5.12
47513,vegetables,carrots,2,6.05
47513,legumes,chickpeas,1,5.12
47522,legumes,lentils,1,1.73
47530,legumes,chickpeas,4,5.12
47530,fruits,oranges,1,9.44
47530,vegetables,broccoli,1,2.18
47530,fruits,oranges,2,9.44
47535,fruits,grapes,2,3.2
47535,fruits,oranges,2,9.44
47535,legumes,black-eyed peas,5,8.23
47541,fruits,oranges,3,9.44
47541,fruits,apples,1,9.6
47541,legumes,lentils,1,1.73
47541,fruits,bananas,3,6.72
47552,vegetables,potatos,4,1.97
47552,vegetables,potatos,4,1.97
47552,fruits,apples,5,9.6
47552,fruits,bananas,5,6.72
47564,legumes,black-eyed peas,1,8.23
47564,fruits,oranges,1,9.44
47564,vegetables,broccoli,5,2.18
47564,fruits,apples,3,9.6
47570,legumes,chickpeas,4,5.12
47570,fruits,bananas,5,6.72
47570,fruits,grapes,1,3.2
47583,vegetables,potatos,5,1.97
47583,vegetables,broccoli,4,2.18
47584,legumes,navy beans,5,0.24
47592,fruits,grapes,1,3.2
47592,vegetables,potatos,3,1.97
47593,fruits,grapes,4,3.2
47603,legumes,lentils,4,1.73
47603,vegetables,lettuce,2,9.11
47603,fruits,bananas,3,6.72
47609,fruits,apples,1,9.6
47609,legumes,navy beans,4,0.24
47620,fruits,apples,5,9.6
47620,legumes,lentils,4,1.73
47620,legumes,chickpeas,5,5.12
47631,legumes,black-eyed peas,3,8.23
47635,legumes,lentils,4,1.73
47635,fruits,grapes,1,3.2
47642,legumes,chickpeas,3,5.12
47642,legumes,lentils,1,1.73
47642,vegetables,lettuce,2,9.11
47651,legumes,chickpeas,3,5.12
47651,vegetables,broccoli,3,2.18
47652,legumes,chickpeas,4,5.12
47664,vegetables,lettuce,3,9.11
47664,vegetables,carrots,5,6.05
47664,legumes,black-eyed peas,2,8.23
47664,fruits,grapes,1,3.2
47682,legumes,navy beans,5,0.24
47682,legumes,chickpeas,5,5.12
47689,legumes,black-eyed peas,1,8.23
47689,fruits,grapes,1,3.2
47689,vegetables,lettuce,1,9.11
47699,fruits,apples,5,9.6
47699,fruits,bananas,1,6.72
47699,legumes,lentils,2,1.73
47699,legumes,navy beans,2,0.24
47715,legumes,black-eyed peas,4,8.23
47715,legumes,lentils,3,1.73
47715,vegetables,carrots,4,6.05
47725,fruits,bananas,4,6.72
47730,fruits,oranges,2,9.44
47731,vegetables,lettuce,2,9.11
47735,legumes,navy beans,4,0.24
47742,fruits,apples,4,9.6
47742,vegetables,carrots,5,6.05
47749,fruits,oranges,2,9.44
47749,legumes,navy beans,3,0.24
47764,fruits,oranges,2,9.44
47764,legumes,navy beans,5,0.24
47773,vegetables,lettuce,1,9.11
47773,fruits,bananas,4,6.72
47773,vegetables,potatos,1,1.97
47773,vegetables,carrots,4,6.05
47788,vegetables,broccoli,5,2.18
47788,fruits,grapes,4,3.2
47795,vegetables,carrots,5,6.05
47795,fruits,grapes,3,3.2
47795,fruits,bananas,2,6.72
47795,vegetables,potatos,1,1.97
47807,legumes,lentils,5,1.73
47808,fruits,bananas,3,6.72
47810,legumes,lentils,3,1.73
47810,legumes,black-eyed peas,4,8.23
47810,fruits,grapes,3,3.2
47814,fruits,apples,4,9.6
47830,vegetables,lettuce,3,9.11
47830,legumes,lentils,3,1.73
47833,fruits,bananas,1,6.72
47833,fruits,apples,3,9.6
47833,fruits,bananas,1,6.72
47833,vegetables,potatos,3,1.97
47838,legumes,chickpeas,2,5.12
47838,fruits,bananas,2,6.72
47838,fruits,bananas,2,6.72
47843,legumes,chickpeas,3,5.12
47843,fruits,apples,4,9.6
47843,vegetables,broccoli,5,2.18
47843,fruits,apples,1,9.6
47861,vegetables,potatos,2,1.97
47871,fruits,bananas,5,6.72
47871,legumes,lentils,1,1.73
47871,fruits,apples,4,9.6
47871,legumes,navy beans,1,0.24
47884,legumes,lentils,1,1.73
47884,fruits,bananas,5,6.72
47884,vegetables,broccoli,1,2.18
47884,fruits,grapes,1,3.2
47888,fruits,oranges,2,9.44
47888,vegetables,broccoli,4,2.18
47888,vegetables,lettuce,2,9.11
47888,vegetables,lettuce,1,9.11
47896,vegetables,broccoli,4,2.18
47896,vegetables,broccoli,4,2.18
47896,legumes,lentils,1,1.73
47897,fruits,apples,3,9.6
47897,vegetables,broccoli,4,2.18
47897,vegetables,lettuce,2,9.11
47897,vegetables,carrots,5,6.05
47903,fruits,oranges,4,9.44
47903,vegetables,potatos,3,1.97
47903,vegetables,broccoli,3,2.18
47903,legumes,chickpeas,2,5.12
47914,vegetables,carrots,1,6.05
47925,legumes,black-eyed peas,3,8.23
47925,legumes,lentils,5,1.73
47925,vegetables,broccoli,1,2.18
47930,fruits,bananas,4,6.72
47941,vegetables,carrots,3,6.05
47941,vegetables,potatos,5,1.97
47945,fruits,grapes,1,3.2
47947,fruits,bananas,4,6.72
47947,vegetables,lettuce,2,9.11
47947,fruits,bananas,2,6.72
47955,vegetables,carrots,4,6.05
47955,vegetables,carrots,5,6.05
47955,fruits,bananas,3,6.72
47958,vegetables,broccoli,3,2.18
47958,vegetables,potatos,3,1.97
47964,vegetables,lettuce,3,9.11
47964,vegetables,lettuce,5,9.11
47964,legumes,black-eyed peas,4,8.23
47968,legumes,navy beans,4,0.24
47968,vegetables,potatos,4,1.97
47974,legumes,black-eyed peas,5,8.23
47974,vegetables,carrots,4,6.05
47974,fruits,apples,1,9.6
47977,legumes,chickpeas,3,5.12
47982,legumes,lentils,5,1.73
47982,legumes,black-eyed peas,3,8.23
47982,fruits,apples,5,9.6
47991,fruits,bananas,2,6.72
47993,legumes,navy beans,5,0.24
48000,legumes,lentils,1,1.73
48000,legumes,navy beans,3,0.24
48000,fruits,bananas,5,6.72
48005,fruits,apples,5,9.6
48005,vegetables,lettuce,3,9.11
48012,vegetables,potatos,3,1.97
48012,vegetables,potatos,4,1.97
48022,fruits,grapes,1,3.2
48022,vegetables,carrots,1,6.05
48022,vegetables,potatos,3,1.97
48031,fruits,bananas,2,6.72
48038,legumes,navy beans,3,0.24
48047,,bananas,3,6.72
48055,fruits,apples,2,9.6
48055,vegetables,carrots,1,6.05
48055,fruits,apples,4,9.6
48058,fruits,oranges,1,9.44
48058,vegetables,broccoli,3,2.18
48060,fruits,bananas,1,6.72
48060,fruits,oranges,4,9.44
48064,vegetables,potatos,2,1.97
48064,legumes,navy beans,4,0.24
48064,fruits,apples,3,9.6
48064,vegetables,broccoli,5,2.18
48066,vegetables,broccoli,1,2.18
48066,legumes,lentils,1,1.73
48077,legumes,lentils,3,1.73
48077,vegetables,broccoli,4,2.18
48077,fruits,bananas,5,6.72
48087,vegetables,lettuce,4,9.11
48087,vegetables,broccoli,4,2.18
48089,legumes,navy beans,4,0.24
48097,fruits,grapes,5,3.2
48101,fruits,apples,5,9.6
48101,vegetables,carrots,5,6.05
48104,vegetables,potatos,5,1.97
48104,vegetables,potatos,1,1.97
48104,legumes,black-eyed peas,3,8.23
48105,legumes,navy beans,1,0.24
48105,fruits,oranges,3,9.44
48105,fruits,grapes,3,3.2
48111,legumes,lentils,2,1.73
48111,legumes,lentils,2,1.73
48111,fruits,apples,2,9.6
48120,vegetables,carrots,3,6.05
48120,legumes,black-eyed peas,1,8.23
48120,vegetables,broccoli,3,2.18
48129,vegetables,potatos,4,1.97
48129,legumes,black-eyed peas,1,8.23
48129,fruits,oranges,3,9.44
48129,legumes,lentils,4,1.73
48130,fruits,apples,4,9.6
48130,legumes,chickpeas,3,5.12
48136,fruits,apples,1,9.6
48136,fruits,grapes,2,3.2
48146,vegetables,potatos,1,1.97
48156,vegetables,potatos,1,1.97
48156,fruits,apples,4,9.6
48156,vegetables,potatos,4,1.97
48156,fruits,oranges,1,9.44
48163,fruits,oranges,2,9.44
48163,vegetables,potatos,5,1.97
48168,vegetables,lettuce,2,9.11
48168,vegetables,lettuce,1,9.11
48168,vegetables,broccoli,5,2.18
48168,vegetables,carrots,4,6.05
48170,fruits,bananas,5,6.72
48177,vegetables,potatos,3,1.97
48177,vegetables,broccoli,4,2.18
48177,legumes,black-eyed peas,1,8.23
48177,legumes,navy beans,3,0.24
48180,vegetables,broccoli,2,2.18
48183,vegetables,broccoli,5,2.18
48183,vegetables,broccoli,4,2.18
48183,vegetables,potatos,5,1.97
48183,legumes,chickpeas,1,5.12
48193,vegetables,broccoli,1,2.18
48195,legumes,chickpeas,2,5.12
48204,fruits,apples,1,9.6
48204,legumes,navy beans,2,0.24
48204,legumes,navy beans,4,0.24
48204,legumes,lentils,4,1.73
48211,legumes,lentils,5,1.73
48211,vegetables,lettuce,1,9.11
48211,vegetables,lettuce,2,9.11
48218,vegetables,broccoli,4,2.18
48218,legumes,chickpeas,3,5.12
48218,vegetables,broccoli,1,2.18
48218,legumes,lentils,5,1.73
48222,legumes,chickpeas,5,5.12
48222,vegetables,broccoli,1,2.18
48225,fruits,apples,2,9.6
48226,vegetables,carrots,4,6.05
48226,fruits,bananas,3,6.72
48237,vegetables,potatos,5,1.97
48237,vegetables,carrots,2,6.05
48237,legumes,lentils,1,1.73
48237,legumes,lentils,3,1.73
48250,vegetables,broccoli,4,2.18
48260,legumes,chickpeas,2,5.12
48260,legumes,chickpeas,1,5.12
48267,fruits,apples,3,9.6
48267,vegetables,carrots,2,6.05
48267,vegetables,potatos,2,1.97
48270,vegetables,carrots,2,6.05
48270,fruits,grapes,2,3.2
48270,vegetables,broccoli,2,2.18
48270,fruits,oranges,4,9.44
48287,vegetables,potatos,4,1.97
48287,fruits,bananas,4,6.72
48293,legumes,chickpeas,4,5.12
48293,fruits,apples,2,9.6
48293,fruits,apples,1,9.6
48300,vegetables,potatos,3,1.97
48300,fruits,oranges,1,9.44
48307,fruits,oranges,5,9.44
48307,fruits,grapes,5,3.2
48311,legumes,lentils,2,1.73
48311,fruits,grapes,2,3.2
48311,vegetables,broccoli,5,2.18
48311,fruits,bananas,3,6.72
48316,fruits,apples,4,9.6
48324,fruits,apples,4,9.6
48324,fruits,apples,3,9.6
48324,legumes,navy beans,3,0.24
48338,legumes,black-eyed peas,1,8.23
48349,legumes,black-eyed peas,3,8.23
48359,vegetables,carrots,2,6.05
48359,vegetables,lettuce,4,9.11
48359,legumes,black-eyed peas,2,8.23
48367,legumes,navy beans,5,0.24
48367,legumes,chickpeas,3,5.12
48367,legumes,chickpeas,5,5.12
48367,fruits,apples,4,9.6
48370,legumes,navy beans,3,0.24
48370,fruits,apples,4,9.6
48375,vegetables,lettuce,4,9.11
48375,fruits,bananas,3,6.72
48386,legumes,navy beans,5,0.24
48386,legumes,black-eyed peas,2,8.23
48389,fruits,oranges,2,9.44
48389,fruits,oranges,5,9.44
48395,legumes,black-eyed peas,3,8.23
48400,legumes,lentils,3,1.73
48400,fruits,bananas,2,6.72
48400,legumes,lentils,1,1.73
48410,vegetables,broccoli,1,2.18
48410,vegetables,broccoli,4,2.18
48410,vegetables,broccoli,4,2.18
48410,fruits,oranges,1,9.44
48418,vegetables,carrots,3,6.05
48424,fruits,oranges,4,9.44
48424,fruits,grapes,1,3.2
48424,vegetables,carrots,4,6.05
48424,vegetables,lettuce,4,9.11
48429,fruits,oranges,3,9.44
48429,fruits,oranges,5,9.44
48429,fruits,oranges,1,9.44
48429,vegetables,potatos,2,1.97
48443,fruits,apples,5,9.6
48455,vegetables,carrots,4,6.05
48455,vegetables,carrots,4,6.05
48460,vegetables,lettuce,2,9.11
48460,legumes,chickpeas,4,5.12
48460,vegetables,potatos,5,1.97
48460,vegetables,broccoli,1,2.18
48466,legumes,navy beans,4,0.24
48466,legumes,navy beans,1,0.24
48466,fruits,oranges,2,9.44
48466,legumes,chickpeas,4,5.12
48470,vegetables,potatos,5,1.97
48470,fruits,apples,4,9.6
48478,fruits,oranges,1,9.44
48478,vegetables,carrots,2,6.05
48486,fruits,bananas,3,6.72
48501,legumes,chickpeas,5,5.12
48501,legumes,navy beans,3,0.24
48501,fruits,oranges,4,9.44
48501,vegetables,broccoli,2,2.18
48503,fruits,oranges,2,9.44
48503,legumes,chickpeas,1,5.12
48507,vegetables,potatos,4,1.97
48515,fruits,grapes,1,3.2
48522,vegetables,carrots,4,6.05
48541,fruits,oranges,3,9.44
48541,legumes,lentils,5,1.73
48541,legumes,lentils,5,1.73
48541,fruits,apples,3,9.6
48551,fruits,grapes,2,3.2
48551,vegetables,potatos,2,1.97
48554,vegetables,carrots,4,6.05
48554,legumes,navy beans,4,0.24
48554,vegetables,lettuce,1,9.11
48561,legumes,black-eyed peas,4,8.23
48568,legumes,chickpeas,3,5.12
48568,fruits,oranges,5,9.44
48568,vegetables,potatos,3,1.97
48568,vegetables,potatos,2,1.97
48571,vegetables,potatos,5,1.97
48571,fruits,grapes,5,3.2
48574,vegetables,lettuce,3,9.11
48574,fruits,oranges,5,9.44
48576,vegetables,lettuce,1,9.11
48576,fruits,oranges,5,9.44
48576,fruits,bananas,4,6.72
48579,fruits,grapes,1,3.2
48579,fruits,bananas,3,6.72
48579,legumes,chickpeas,5,5.12
48587,fruits,apples,3,9.6
48587,fruits,grapes,5,3.2
48587,vegetables,lettuce,1,9.11
48596,vegetables,lettuce,2,9.11
48596,vegetables,carrots,2,6.05
48607,fruits,grapes,1,3.2
48607,legumes,chickpeas,5,5.12
48607,legumes,black-eyed peas,3,8.23
48616,vegetables,lettuce,5,9.11
48616,vegetables,lettuce,2,9.11
48619,legumes,navy beans,1,0.24
48619,legumes,navy beans,4,0.24
48628,legumes,black-eyed peas,1,8.23
48628,legumes,navy beans,3,0.24
48628,fruits,bananas,1,6.72
48634,legumes,lentils,5,1.73
48634,legumes,lentils,5,1.73
48634,fruits,oranges,3,9.44
48634,legumes,chickpeas,1,5.12
48636,vegetables,carrots,1,6.05
48647,fruits,oranges,1,9.44
48647,legumes,chickpeas,2,5.12
48647,vegetables,lettuce,5,9.11
48657,legumes,black-eyed peas,4,8.23
48657,vegetables,carrots,4,6.05
48665,legumes,chickpeas,4,5.12
48665,vegetables,carrots,3,6.05
48665,legumes,lentils,5,1.73
48666,legumes,chickpeas,1,5.12
48674,vegetables,carrots,4,6.05
48692,legumes,navy beans,1,0.24
48692,legumes,chickpeas,2,5.12
48699,vegetables,broccoli,1,2.18
48699,fruits,grapes,5,3.2
48701,vegetables,potatos,4,1.97
48712,fruits,oranges,3,9.44
48712,vegetables,carrots,1,6.05
48712,vegetables,broccoli,2,2.18
48713,fruits,oranges,3,9.44
48713,fruits,oranges,2,9.44
48713,fruits,oranges,5,9.44
48731,fruits,bananas,1,6.72
48732,vegetables,potatos,5,1.97
48732,legumes,navy beans,3,0.24
48745,fruits,oranges,1,9.44
48748,vegetables,carrots,5,6.05
48767,legumes,lentils,2,1.73
48767,legumes,chickpeas,4,5.12
48767,vegetables,potatos,3,1.97
48767,vegetables,lettuce,1,9.11
48768,fruits,grapes,3,3.2
48780,legumes,black-eyed peas,2,8.23
48780,legumes,lentils,4,1.73
48780,vegetables,carrots,2,6.05
48780,fruits,bananas,4,6.72
48792,fruits,bananas,2,6.72
48792,legumes,navy beans,1,0.24
48795,legumes,black-eyed peas,3,8.23
48795,fruits,apples,5,9.6
48795,vegetables,carrots,2,6.05
48795,legumes,black-eyed peas,5,8.23
48803,fruits,bananas,5,6.72
48810,fruits,bananas,3,6.72
48810,fruits,apples,1,9.6
48819,vegetables,broccoli,5,2.18
48828,vegetables,potatos,4,1.97
48833,fruits,apples,5,9.6
48833,vegetables,lettuce,5,9.11
48833,legumes,lentils,5,1.73
48833,legumes,black-eyed peas,3,8.23
48844,vegetables,carrots,4,6.05
48844,vegetables,broccoli,4,2.18
48844,vegetables,lettuce,5,9.11
48851,vegetables,carrots,1,6.05
48857,fruits,bananas,5,6.72
48857,legumes,lentils,2,1.73
48857,vegetables,broccoli,1,2.18
48867,legumes,black-eyed peas,5,8.23
48867,legumes,navy beans,2,0.24
48867,legumes,chickpeas,5,5.12
48867,fruits,oranges,4,9.44
48870,vegetables,carrots,1,6.05
48870,legumes,black-eyed peas,3,8.23
48883,legumes,lentils,5,1.73
48883,vegetables,lettuce,5,9.11
48888,vegetables,broccoli,5,2.18
48891,legumes,navy beans,5,0.24
48892,vegetables,potatos,1,1.97
48904,legumes,black-eyed peas,1,8.23
48904,legumes,lentils,3,1.73
48904,fruits,grapes,2,3.2
48904,vegetables,broccoli,2,2.18
48915,legumes,lentils,1,1.73
48922,fruits,apples,5,9.6
48922,fruits,oranges,5,9.44
48922,vegetables,potatos,1,1.97
48926,legumes,navy beans,4,0.24
48926,legumes,chickpeas,3,5.12
48938,legumes,black-eyed peas,5,8.23
48938,fruits,bananas,1,6.72
48938,vegetables,potatos,2,1.97
48940,legumes,chickpeas,5,5.12
48940,fruits,apples,1,9.6
48940,legumes,chickpeas,5,5.12
48949,vegetables,potatos,3,1.97
48949,fruits,grapes,2,3.2
48970,legumes,navy beans,4,0.24
48970,legumes,navy beans,5,0.24
48983,vegetables,broccoli,5,2.18
49000,legumes,navy beans,5,0.24
49000,vegetables,potatos,3,1.97
49000,legumes,black-eyed peas,4,8.23
49003,vegetables,lettuce,1,9.11
49003,legumes,lentils,3,1.73
49003,vegetables,carrots,4,6.05
49003,legumes,black-eyed peas,2,8.23
49018,fruits,oranges,1,9.44
49020,fruits,apples,2,9.6
49020,fruits,apples,3,9.6
49025,legumes,navy beans,1,0.24
49033,legumes,chickpeas,2,5.12
49052,vegetables,carrots,3,6.05
49052,vegetables,potatos,5,1.97
49052,legumes,lentils,4,1.73
49063,fruits,grapes,5,3.2
49063,vegetables,broccoli,3,2.18
49063,vegetables,carrots,2,6.05
49063,fruits,oranges,3,9.44
49069,fruits,grapes,3,3.2
49069,legumes,chickpeas,1,5.12
49078,fruits,grapes,3,3.2
49078,fruits,apples,5,9.6
49083,fruits,grapes,4,3.2
49083,legumes,chickpeas,1,5.12
49083,legumes,navy beans,5,0.24
49083,vegetables,broccoli,3,2.18
49085,legumes,navy beans,4,0.24
49092,vegetables,carrots,4,6.05
49092,vegetables,broccoli,5,2.18
49093,fruits,bananas,2,6.72
49093,legumes,chickpeas,3,5.12
49093,legumes,black-eyed peas,2,8.23
49101,fruits,bananas,1,6.72
49101,fruits,grapes,2,3.2
49105,fruits,grapes,1,3.2
49113,legumes,black-eyed peas,5,8.23
49113,legumes,chickpeas,3,5.12
49113,legumes,lentils,3,1.73
49124,vegetables,broccoli,1,2.18
49124,legumes,lentils,5,1.73
49135,fruits,apples,4,9.6
49135,legumes,black-eyed peas,4,8.23
49135,fruits,apples,3,9.6
49147,legumes,chickpeas,4,5.12
49155,legumes,black-eyed peas,5,8.23
49155,fruits,oranges,3,9.44
49155,legumes,chickpeas,2,5.12
49156,legumes,black-eyed peas,4,8.23
49156,vegetables,carrots,1,6.05
49156,vegetables,broccoli,2,2.18
49156,legumes,navy beans,5,0.24
49157,legumes,chickpeas,3,5.12
49157,fruits,oranges,4,9.44
49162,vegetables,broccoli,5,2.18
49162,fruits,apples,3,9.6
49162,vegetables,broccoli,2,2.18
49162,fruits,apples,3,9.6
49174,vegetables,potatos,1,1.97
49174,legumes,black-eyed peas,1,8.23
49174,legumes,navy beans,1,0.24
49174,legumes,navy beans,3,0.24
49177,fruits,oranges,2,9.44
49181,vegetables,broccoli,1,2.18
49181,legumes,lentils,1,1.73
49192,vegetables,broccoli,3,2.18
49196,vegetables,potatos,1,1.97
49196,fruits,grapes,3,3.2
49196,legumes,chickpeas,3,5.12
49196,vegetables,lettuce,4,9.11
49198,fruits,bananas,2,6.72
49204,vegetables,broccoli,4,2.18
49220,vegetables,lettuce,2,9.11
49220,fruits,bananas,3,6.72
49224,fruits,grapes,2,3.2
49224,vegetables,lettuce,1,9.11
49224,fruits,oranges,4,9.44
49224,vegetables,lettuce,4,9.11
49231,fruits,oranges,1,9.44
49231,legumes,black-eyed peas,4,8.23
49237,fruits,oranges,1,9.44
49237,legumes,navy beans,3,0.24
49237,legumes,chickpeas,2,5.12
49237,fruits,apples,5,9.6
49247,fruits,apples,3,9.6
49247,legumes,black-eyed peas,4,8.23
49247,vegetables,potatos,4,1.97
49247,fruits,bananas,1,6.72
49255,legumes,navy beans,1,0.24
49255,legumes,lentils,3,1.73
49255,legumes,chickpeas,5,5.12
49255,fruits,apples,1,9.6
49258,vegetables,lettuce,3,9.11
49258,legumes,lentils,4,1.73
49258,fruits,oranges,5,9.44
49258,legumes,navy beans,2,0.24
49275,vegetables,potatos,4,1.97
49275,legumes,black-eyed peas,3,8.23
49275,fruits,oranges,3,9.44
49283,vegetables,carrots,3,6.05
49283,vegetables,potatos,2,1.97
49283,fruits,oranges,5,9.44
49283,fruits,oranges,5,9.44
49293,fruits,apples,4,9.6
49304,legumes,lentils,5,1.73
49304,vegetables,lettuce,2,9.11
49304,fruits,grapes,5,3.2
49304,vegetables,lettuce,2,9.11
49311,vegetables,lettuce,1,9.11
49311,fruits,apples,3,9.6
49311,fruits,apples,1,9.6
49311,legumes,lentils,3,1.73
49319,legumes,lentils,4,1.73
49330,Fruits,GRAPES,1,
49331,vegetables,carrots,4,6.05
49336,,navy beans,5,0.24
49336,,Bananas,4,6.72
49336,,,2,2.18
49336,FRUITS,,5,
49341,legumes,black-eyed peas,4,8.23
49341,vegetables,potatos,5,1.97
49344,legumes,lentils,4,1.73
49344,vegetables,broccoli,2,2.18
49355,legumes,lentils,4,1.73
49355,fruits,oranges,1,9.44
49355,vegetables,carrots,4,6.05
49355,legumes,navy beans,2,0.24
49366,legumes,black-eyed peas,4,8.23
49366,fruits,bananas,1,6.72
49366,fruits,bananas,1,6.72
49366,vegetables,potatos,2,1.97
49373,vegetables,carrots,3,6.05
49373,vegetables,lettuce,1,9.11
49373,fruits,grapes,4,3.2
